Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
83928669,165,403,1711,111612221.0,3638,138253576,1652,94644,115035827.0,8110,17149,26593244,33836086,29424938
84872085,165,403,1711,112580388.0,3647,138385384,1652,94644,116035826.0,8110,17149,26593244,33908437,29433494
86013961,165,403,1711,113536457.0,3572,137046808,1652,94644,117035832.0,8110,17149,26593244,33944056,29441949
87103073,165,403,1711,114500759.0,3510,135684664,1652,94644,118035845.0,8110,17149,26593244,33965196,29444859
88243920,165,403,1711,115465048.0,3401,133348160,1652,94644,119035864.0,8110,17149,26593244,33983927,29447479
89311996,165,403,1711,116425360.0,3325,131596760,1652,94644,120035838.0,8110,17149,26593244,34068737,29458809
90348976,165,403,1711,117360335.0,3273,130405544,1652,94644,121036038.0,8110,17149,26593244,34109164,29465537
91274688,165,403,1711,118332704.0,3227,129398872,1652,94644,122036468.0,8110,17149,26593244,34145458,29472115
92243969,165,403,1711,119304723.0,3167,128272104,1652,94644,123036325.0,8110,17149,26593244,34183114,29482315
93114738,165,403,1711,120272665.0,3071,126006328,1652,94644,124036318.0,8110,17149,26593244,34236761,29489001
94144818,165,403,1711,121212311.0,3002,124358816,1652,94644,125036329.0,8110,17149,26593244,34293603,29496510
95185796,165,403,1711,122168535.0,2953,123165616,1652,94644,126036394.0,8110,17149,26593244,34334778,29504970
96153058,165,403,1711,123124245.0,2882,121498248,1652,94644,127036398.0,8110,17149,26593244,34366192,29512185
97242777,165,403,1711,124084531.0,2767,118718000,1652,94644,128036538.0,8110,17149,26593244,34399812,29520707
98295011,165,403,1711,125036641.0,2682,116569984,1652,94644,129036534.0,8110,17149,26593244,34425680,29526144
99159025,165,403,1711,126000987.0,2575,113873816,1652,94644,130036629.0,8110,17149,26593244,34493736,29545665
99841321,165,403,1711,126956995.0,2521,112435816,1652,94644,131036629.0,8110,17149,26593244,34626015,29583695
100688568,165,403,1711,127911591.0,2381,109010544,1652,94644,132036791.0,8110,17149,26593244,34671708,29598421
101675090,165,403,1711,128887654.0,2227,105245328,1652,94644,133036637.0,8110,17149,26593244,34712317,29607920
102698999,165,403,1711,129852138.0,2055,100894984,1652,94644,134036754.0,8110,17149,26593244,34743332,29614129
103805746,165,403,1711,130804274.0,1924,97600688,1652,94644,135036757.0,8110,17149,26593244,34822531,29625309
104822592,165,403,1711,131797097.0,1749,93050424,1653,95521,136036760.0,8110,17149,26614257,34905300,29675004
105876042,165,403,1711,132777742.0,1607,89184504,1653,95521,137036763.0,8110,17149,26614257,35022910,29701833
106934063,165,403,1711,133749737.0,1466,85473848,1653,95521,138036764.0,8110,17149,26614257,35065041,29712519
107985315,165,403,1711,134730627.0,1307,81417680,1653,95521,139036950.0,8110,17149,26614257,35125401,29728405
109201591,165,403,1711,135715312.0,1072,75236312,1653,95521,140036952.0,8110,17149,26614257,35164133,29736118
110336552,165,403,1711,136683831.0,851,69438520,1653,95521,141036964.0,8110,17149,26614257,35201285,29744333
111174835,165,403,1711,137660350.0,761,66903592,1654,96398,142036978.0,8110,17149,26640959,35327110,29807448
112237170,165,403,1711,138632920.0,503,59797928,1654,96398,143036976.0,8110,17149,26640959,35382236,29819969
112889546,165,403,1711,139603837.0,392,56725120,1655,97275,144037302.0,8110,17149,26684279,35569078,29936107
113455728,165,403,1711,140129169.0,0,45366328,1655,97275,144586929.0,8110,17149,26684279,35589478,29939038
