Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
788591,120,355,1185,234494468.0,248,99131784,7393,1125191,234461968.0,6541,11820,223769234,232782383,230970099
789431,120,355,1185,235496032.0,248,99354632,7449,1134991,235467377.0,6541,11820,224667276,233783613,231964646
790376,120,355,1185,236499652.0,248,99582296,7512,1146016,236474930.0,6541,11820,225553586,234786795,232959550
791366,120,355,1185,237500254.0,248,99848888,7578,1157566,237475342.0,6541,11820,226441183,235783480,233950152
792371,120,355,1185,238510361.0,248,100097736,7645,1169291,238485275.0,6541,11820,227333062,236787413,234946966
793286,120,355,1185,239513220.0,248,100333240,7706,1179966,239491867.0,6541,11820,228229284,237790145,235943369
794276,120,355,1185,240516207.0,248,100599832,7772,1191516,240494651.0,6541,11820,229122838,238789054,236935641
795296,120,355,1185,241522099.0,248,100849368,7840,1203416,241500372.0,6541,11820,230016871,239790409,237930059
809908,120,355,1185,242529831.0,246,101096760,7901,1214013,242507930.0,6541,11820,230881859,240776864,238873194
810868,120,355,1185,243529091.0,246,101352760,7965,1225085,243515354.0,6541,11820,231799529,241768056,239856521
811768,120,355,1185,244536207.0,246,101578360,8025,1235465,244526535.0,6541,11820,232734489,242773571,240854961
812608,120,355,1185,245540291.0,246,101782776,8081,1245153,245530400.0,6541,11820,233666409,243773702,241848339
813523,120,355,1185,246548639.0,246,102027496,8142,1255706,246538575.0,6541,11820,234597965,244777636,242844782
814408,120,355,1185,247545384.0,246,102270840,8201,1265913,247543259.0,6541,11820,235530612,245778474,243839204
815353,120,355,1185,248558724.0,246,102489288,8264,1276812,248556487.0,6541,11820,236468483,246787660,244840757
816253,120,355,1185,249560719.0,246,102733320,8324,1287192,249558361.0,6541,11820,237392270,247785357,245831173
817303,120,355,1185,250563342.0,246,103018264,8394,1299302,250560823.0,6541,11820,238312386,248783555,246822315
818323,120,355,1185,251563086.0,246,103284632,8462,1311066,251570510.0,6541,11820,239240293,249788545,247820735
819328,120,355,1185,252565329.0,246,103559416,8529,1322657,252576741.0,6541,11820,240167609,250790203,248815531
830120,120,355,1185,253575742.0,246,103966656,8582,1331932,253586979.0,6541,11820,241040523,251767134,249780908
831065,120,355,1185,254578602.0,246,104212752,8645,1342957,254589673.0,6541,11820,241931062,252765669,250773606
832115,120,355,1185,255579692.0,246,104482096,8715,1355207,255590570.0,6541,11820,242815259,253762076,251763717
833090,120,355,1185,256582625.0,246,104720352,8780,1366582,256597145.0,6541,11820,243705937,254764611,252759836
834020,120,355,1185,257582893.0,246,104984192,8842,1377432,257597191.0,6541,11820,244593410,255760514,253749460
834980,120,355,1185,258574197.0,246,105212544,8906,1388632,258601122.0,6541,11820,245485905,256759825,254741964
836000,120,355,1185,259587857.0,246,105480512,8974,1400532,259614549.0,6541,11820,246385724,257768866,255744111
837035,120,355,1185,260602013.0,246,105730736,9043,1412607,260628494.0,6541,11820,247283890,258778698,256747419
838025,120,355,1185,261609315.0,246,105988112,9109,1424157,261639562.0,6541,11820,248184845,259784954,257746564
838925,120,355,1185,262617144.0,246,106241360,9169,1434657,262647234.0,6541,11820,249082643,260788946,258743212
880998,121,354,1185,263616375.0,252,107123312,9223,1443572,263650378.0,6541,11820,249786238,261716037,259536400
881913,121,354,1185,264618617.0,252,114701232,9284,1454125,264652411.0,6541,11820,250659537,262714143,260528489
882903,121,354,1185,265630077.0,252,123321392,9350,1465543,265663646.0,6541,11820,251539984,263721135,261528661
883893,121,354,1185,266637011.0,252,124629168,9416,1476961,266670414.0,6541,11820,252419843,264724115,262525305
884883,121,354,1185,267633790.0,252,124869936,9482,1488379,267671102.0,6541,11820,253295655,265720719,263515774
885903,121,354,1185,268641256.0,252,125130288,9550,1500143,268678358.0,6541,11820,254173895,266724042,264512256
886908,121,354,1185,269646609.0,252,125390064,9617,1511734,269683482.0,6541,11820,255052725,267725015,265507070
887898,121,354,1185,270652244.0,252,125612400,9683,1523152,270689371.0,6541,11820,255933172,268726566,266502053
888918,121,354,1185,271658099.0,252,125891184,9751,1534916,271694583.0,6541,11820,256812134,269727665,267496878
889923,121,354,1185,272651000.0,252,126132528,9818,1546507,272695422.0,6541,11820,257687711,270724352,268486754
964138,130,357,1185,273651256.0,264,127350008,9868,1555157,273695449.0,6619,11742,258349770,271619092,269234396
965794,130,357,1185,274667172.0,264,127751928,9934,1566575,274711219.0,6619,11742,259241781,272629844,270235952
966799,130,357,1185,275680969.0,264,128020920,10001,1578166,275724801.0,6619,11742,260133478,273639721,271239298
967774,130,357,1185,276689472.0,264,128251896,10066,1589411,276733100.0,6619,11742,261016620,274644163,272236988
968614,130,357,1185,277705684.0,264,128450040,10122,1599099,277749096.0,6619,11742,261912503,275656619,273243448
969544,130,357,1185,278714419.0,264,128706936,10184,1609825,278757658.0,6619,11742,262794593,276660675,274240793
970369,130,357,1185,279724628.0,264,128904504,10239,1619340,279769241.0,6619,11742,263683519,277668401,275242084
971179,130,357,1185,280729644.0,264,129192632,10293,1628682,280778136.0,6619,11742,264573189,278673120,276238784
972139,130,357,1185,281739210.0,264,129395384,10357,1639754,281791715.0,6619,11742,265460495,279683045,277241753
973129,130,357,1185,282740334.0,264,129682232,10423,1651172,282793463.0,6619,11742,266341904,280681140,278233609
