Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
70370466,234,491,1824,127935489.0,20489,475535272,6721,359399,128160121.0,10024,15292,66093316,77306282,72127294
71368861,234,491,1824,128926936.0,20736,480852744,6733,361287,129160109.0,10024,15292,66244975,77576777,72332929
72379774,235,491,1824,130644307.0,20976,486112664,6833,368268,130906594.0,10034,15282,67161100,78660779,73348292
73373485,235,491,1824,131876136.0,21129,489547432,6872,376170,132155003.0,10034,15282,67560726,79204573,73829563
74347173,236,490,1824,132870279.0,21384,494972592,6890,377347,133157578.0,10034,15282,67770720,79510698,74068367
75509011,236,490,1824,133861827.0,21685,498364872,6894,378325,134157581.0,10034,15282,67841126,79708070,74167388
76483316,236,490,1824,134849195.0,21963,504114504,6907,379762,135157575.0,10034,15282,67988731,79978692,74349814
77438182,236,490,1824,135840553.0,22125,510680216,6931,380835,136173656.0,10034,15282,68254017,80334684,74647912
78480296,236,490,1824,136832148.0,22301,514605696,6946,381512,137173662.0,10034,15282,68423968,80618232,74851943
79399569,236,490,1824,137815687.0,22478,518701288,6957,382856,138173882.0,10034,15282,68605423,80917134,75081163
79777850,236,490,1824,139100899.0,22536,520080152,7057,385245,139475890.0,10034,15282,69508467,81929107,76071507
