Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
2582484,163,364,1286,127196580.0,1144,74219936,5660,694925,131428091.0,7544,12154,121393534,57767968,56979181
2612322,164,363,1286,128191314.0,1162,71693104,5704,704359,132452764.0,7548,12150,122310147,57953425,57130247
2644745,164,363,1286,129156408.0,1202,75183776,5744,716575,133469203.0,7548,12150,123227151,58051665,57216040
2648526,164,363,1286,131178245.0,1206,72631224,5851,718441,135752442.0,7548,12150,125401017,60166636,59304192
2676649,164,363,1286,131649061.0,1244,76249952,5891,727355,136760547.0,7550,12148,126315422,60308087,59433981
2708900,164,363,1286,132546729.0,1278,77077456,5955,745423,138324455.0,7550,12148,127695612,60935342,60045577
2741200,164,363,1286,132867402.0,1296,77498768,5992,751691,139346582.0,7550,12148,128507461,60953688,60046258
2774613,164,363,1286,133326348.0,1300,77557592,6032,759931,140356627.0,7550,12148,129389783,60956654,60046881
2804420,164,363,1286,133922413.0,1334,78401072,6062,768011,141413049.0,7550,12148,130323857,60971337,60048567
2814217,164,363,1286,136562303.0,1335,78549280,6160,775173,144130865.0,7550,12148,132886714,63222363,62279541
2839615,164,363,1286,137498002.0,1344,78675552,6197,784242,145147293.0,7550,12148,133811972,63432097,62480895
2867564,164,363,1286,138378568.0,1378,79958288,6237,791885,146151108.0,7550,12148,134692608,63498466,62532386
2907422,164,363,1286,139359289.0,1421,80895192,6277,805620,147171708.0,7550,12148,135605734,63508177,62533688
2947702,164,363,1286,140312074.0,1426,80998848,6324,816390,148194309.0,7550,12148,136538398,63515327,62535779
2984563,164,363,1286,141262589.0,1433,81149848,6363,823020,149217202.0,7550,12148,137425024,63615976,62616475
3018588,164,363,1286,142230932.0,1450,81572040,6405,828490,150218418.0,7550,12148,138315136,63618377,62616633
3050978,164,363,1286,143178817.0,1452,81705640,6445,834765,151218456.0,7550,12148,139243847,63621121,62617034
3090503,164,363,1286,144118604.0,1487,82617792,6491,845755,152222594.0,7550,12148,140141716,63634279,62618548
3120282,164,363,1286,145078752.0,1513,83020904,6522,859238,153231212.0,7550,12148,141035757,63726351,62696129
3171096,164,363,1286,145982831.0,1531,83207200,6559,864170,154256237.0,7550,12148,141894078,63739406,62696580
3197752,164,363,1286,146938831.0,1537,83242856,6594,872123,155266931.0,7550,12148,142848659,63742680,62697239
3235283,164,363,1286,147892380.0,1540,83325984,6636,877529,156267900.0,7550,12148,143775872,63800261,62749091
3248768,166,361,1286,148847680.0,1545,83466008,6665,880754,157310001.0,7566,12132,144768012,64529674,63476050
3249158,166,361,1286,149860995.0,1545,83498104,6691,883794,158324423.0,7566,12132,145731958,65534148,64476192
3249608,166,361,1286,150852097.0,1545,83598232,6721,887304,159334663.0,7566,12132,146691684,66539498,65477740
3250163,166,361,1286,151859227.0,1545,83649224,6758,891633,160343506.0,7566,12132,147630104,67519719,66453446
3250814,166,361,1286,153008000.0,1545,80746720,6800,896627,161507070.0,7567,12131,148735072,68675997,67604997
3299550,166,361,1286,153983360.0,1566,84300280,6857,905825,162507169.0,7570,12128,149651676,68682757,67605729
3332120,166,361,1286,154932917.0,1585,84595632,6902,916290,163510136.0,7570,12128,150566097,68752870,67670107
3374856,166,361,1286,155864174.0,1593,84921776,6954,926193,164513854.0,7570,12128,151484972,68759432,67670647
3427246,166,361,1286,156818824.0,1631,86255688,7008,938797,165519629.0,7570,12128,152299276,68915497,67762852
3472933,166,361,1286,157788651.0,1668,86963048,7064,951399,166520904.0,7570,12128,153184075,68988086,67817965
3520070,166,361,1286,158754171.0,1687,87824352,7121,960741,167525469.0,7570,12128,154081419,69009459,67819218
3575362,166,361,1286,159714803.0,1727,88453232,7183,969258,168527386.0,7570,12128,154995285,69085226,67891446
3618084,166,361,1286,160702115.0,1751,89124064,7233,985932,169530076.0,7570,12128,155911614,69096986,67893301
3652422,166,361,1286,161660472.0,1784,90061288,7278,999460,170548708.0,7570,12128,156751079,69362827,68152959
3704067,166,361,1286,162631837.0,1791,89709568,7340,1009212,171550533.0,7570,12128,157658399,69431260,68206247
3705125,166,361,1286,164284885.0,1791,87032256,7441,1012242,173204777.0,7570,12128,159217904,71077434,69841923
3749111,166,361,1286,165289103.0,1818,90724392,7492,1023612,174211572.0,7570,12128,160128494,71162038,69908691
3790028,166,361,1286,166296218.0,1828,90857944,7537,1031402,175218785.0,7570,12128,161040705,71329065,70065441
3823778,166,361,1286,167297874.0,1848,91467984,7582,1044790,176221190.0,7570,12128,161908459,71410989,70106833
3866894,166,361,1286,168302901.0,1859,91663216,7635,1054839,177226514.0,7570,12128,162827970,71417298,70109873
3909590,166,361,1286,169270579.0,1861,91711024,7686,1065601,178239240.0,7570,12128,163754500,71422905,70111404
3951211,166,361,1286,170227360.0,1870,91872608,7735,1076184,179249563.0,7570,12128,164676583,71476785,70159711
3982944,166,361,1286,172674777.0,1890,92342936,7876,1086682,181797087.0,7570,12128,167036384,73221261,71883801
4022464,166,361,1286,173673703.0,1907,92674056,7918,1094409,182816260.0,7570,12128,167943427,73259330,71917650
4059017,166,361,1286,174669509.0,1912,92749552,7959,1099832,183816366.0,7570,12128,168884711,73260437,71917855
4095079,166,361,1286,175673882.0,1917,92854264,8002,1105193,184824156.0,7570,12128,169768320,73264652,71918091
4135313,166,361,1286,176681794.0,1922,93014416,8044,1112163,185834491.0,7570,12128,170703281,73279354,71918607
4166896,166,361,1286,177694885.0,1926,93108480,8084,1119794,186848871.0,7570,12128,171659272,73280883,71918809
4206886,166,361,1286,178690977.0,1930,93239536,8128,1129780,187850574.0,7570,12128,172591212,73287744,71920270
4250487,166,361,1286,179233840.0,1961,93942952,8171,1143836,188854321.0,7570,12128,173429919,73315632,71924423
4281023,166,361,1286,179839529.0,1979,94512272,8212,1152836,189858564.0,7570,12128,174332125,73320928,71925314
4318623,166,361,1286,180357606.0,1988,94586504,8254,1158030,190878365.0,7570,12128,175261025,73379170,71978957
4362897,167,360,1286,180870442.0,2009,95143088,8305,1165424,191892103.0,7570,12128,176161404,73408485,71995846
4395669,167,360,1286,181619548.0,2009,95168032,8347,1170296,192909554.0,7570,12128,177063942,73409212,71995858
4428239,167,360,1286,182602952.0,2051,96382480,8384,1177298,193932281.0,7570,12128,177978063,73511460,72074313
4478895,167,360,1286,183591713.0,2072,96954464,8431,1192353,194942806.0,7570,12128,178890909,73527704,72075153
4520159,167,360,1286,184593989.0,2076,97089936,8477,1202078,195954063.0,7570,12128,179823780,73532919,72076370
4559527,167,360,1286,185595743.0,2096,97662712,8523,1210217,196962648.0,7570,12128,180756890,73610618,72147422
4601306,167,360,1286,186596427.0,2115,98082272,8569,1219984,197965687.0,7570,12128,181668154,73623797,72148012
4627806,170,357,1286,187583285.0,2118,95288528,8610,1226542,198971622.0,7570,12128,182596411,74075030,72591175
4663633,170,357,1286,188578454.0,2136,98795528,8654,1240620,199971800.0,7570,12128,183506711,74154667,72659895
4705510,170,357,1286,189574090.0,2189,100138712,8703,1259541,200990594.0,7570,12128,184409831,74168043,72661177
4745497,170,357,1286,193204469.0,2196,100679448,8847,1272436,204682852.0,7570,12128,187928895,77145957,75618168
4786104,170,357,1286,194181037.0,2211,100764712,8882,1276674,205701616.0,7570,12128,188810978,77147985,75618388
4826813,170,357,1286,195187161.0,2236,101374744,8923,1285925,206711265.0,7570,12128,189681776,77194950,75620632
4842943,170,357,1286,197626089.0,2239,98694256,9044,1291515,209162664.0,7570,12128,192011672,79200362,77614014
4892416,170,357,1286,198624046.0,2274,101961504,9084,1302559,210163149.0,7570,12128,192908521,79324095,77729665
4921920,170,357,1286,199643836.0,2279,102071768,9131,1312120,211184416.0,7570,12128,193861110,79488220,77890936
4964111,170,357,1286,200651189.0,2331,103368656,9178,1322720,212193967.0,7570,12128,194754437,79508384,77892147
5014520,170,357,1286,201650355.0,2354,103968536,9230,1331949,213194781.0,7570,12128,195649237,79570661,77946320
5051987,170,357,1286,202654002.0,2372,104411600,9276,1338967,214202074.0,7570,12128,196575948,79580527,77947556
5090652,170,357,1286,203655616.0,2392,104920288,9322,1344882,215203664.0,7570,12128,197472053,79583641,77947832
5129600,170,357,1286,204672449.0,2413,105524048,9368,1351231,216222113.0,7570,12128,198374261,79611396,77971604
5183710,170,357,1286,205679249.0,2438,106042592,9426,1363806,217228842.0,7570,12128,199290276,79635719,77986621
5238715,170,357,1286,206690246.0,2478,107411728,9485,1375431,218241241.0,7570,12128,200161306,79667071,77988075
5275858,170,357,1286,207722174.0,2516,108069312,9531,1384773,219275103.0,7570,12128,201073018,79703253,77989580
5326939,170,357,1286,208711835.0,2535,108514784,9588,1394733,220285484.0,7570,12128,201986983,79708663,77990202
5360276,170,357,1286,210823476.0,2555,109110488,9733,1407143,222400199.0,7570,12128,203964834,81027223,79299199
5417603,170,357,1286,211842356.0,2593,110021256,9790,1417096,223420449.0,7570,12128,204893599,81034174,79300038
5461106,170,357,1286,212836868.0,2628,111017648,9834,1424461,224429758.0,7570,12128,205798847,81171417,79416683
5494500,170,357,1286,213811534.0,2631,111079264,9883,1429889,225435708.0,7570,12128,206740831,81174745,79416750
5510481,170,357,1286,214829992.0,2634,111554768,9913,1436796,226455871.0,7570,12128,207690200,81745729,79985600
5561505,170,357,1286,215803200.0,2640,111707472,9961,1445061,227467848.0,7570,12128,208623343,81753024,79986564
5602729,171,357,1286,216797019.0,2695,113038768,10004,1453525,228470038.0,7571,12127,209520987,81764731,79987306
5640051,171,357,1286,217774111.0,2695,113059384,10044,1458376,229475925.0,7571,12127,210453969,81786063,80006809
5678209,171,357,1286,218755669.0,2713,113615056,10094,1467367,230488420.0,7571,12127,211375397,81835240,80050189
5712164,171,357,1286,219740239.0,2732,114059240,10140,1474462,231502874.0,7571,12127,212311097,81948820,80158325
5755256,171,357,1286,220732991.0,2737,114148536,10184,1486589,232506679.0,7571,12127,213229430,81989427,80186340
5806549,171,357,1286,221732935.0,2764,114782920,10235,1494571,233509475.0,7571,12127,214140915,82001480,80187050
5850178,171,357,1286,222712186.0,2767,114873336,10285,1501693,234518582.0,7571,12127,215074497,82006699,80187512
5888518,171,357,1286,223714426.0,2784,115045832,10328,1513120,235524269.0,7571,12127,215989999,82087835,80260453
5928271,171,357,1286,224687499.0,2807,115589920,10373,1524568,236530544.0,7571,12127,216870851,82204154,80352282
5957485,171,357,1286,225692062.0,2812,116120320,10417,1536930,237545751.0,7571,12127,217782668,82426233,80570997
6006509,171,357,1286,226676663.0,2822,116331088,10470,1543086,238570275.0,7571,12127,218717544,82429487,80571088
6032120,171,357,1286,227666608.0,2825,116416104,10511,1549069,239585356.0,7571,12127,219657976,82504090,80642634
